draw_no,no,rank,store_name,address_full,pick_type,source
1131,6,2,로또성,서울 동대문구 홍릉로 39 1층,,parsed
1131,7,2,금탑복권,서울 동작구 동작대로 117-10 가판점,,parsed
1131,8,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1131,9,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1131,10,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1131,11,2,오케이상사,서울 서초구 신반포로 176 센트럴시티내100호매점,,parsed
1131,12,2,용꿈돼지꿈,서울 송파구 성내천로6길 3,,parsed
1131,13,2,잠실나루역2번출구,서울 송파구 올림픽로37길 109 잠실나루역 2번출구,,parsed
1131,14,2,G마트,서울 영등포구 디지털로 387,,parsed
1131,15,2,남대문회현역가판15호,"서울 중구 퇴계로 45 15호 (남창동, 종합가판점)",,parsed
1132,1,1,엔마트,서울 동대문구 장한로31길 10,수동,parsed
1132,2,1,코사마트,서울 동작구 상도로 10-7,수동,parsed
1132,3,1,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),자동,parsed
1132,4,1,금호동,광주 서구 화개1로 63 1층 107호,자동,parsed
1132,5,1,제이마트,울산 울주군 방천7길 6,자동,parsed
1132,6,1,일산복권,경기 고양시 일산서구 중앙로 1493 애비뉴상가1090호,자동,parsed
1132,7,1,복권천국,경기 광명시 기아로 6,수동,parsed
1132,8,1,소망상사,경기 남양주시 다산중앙로82번안길 115-4,반자동,parsed
1132,9,1,세븐일레븐 홍익점,경기 안성시 종합운동장로 161,자동,parsed
1132,10,1,복권방,경기 의정부시 추동로 3,자동,parsed
1132,11,1,운수대통복권방,충남 천안시 동남구 대흥로 122 중앙시장 입구,자동,parsed
1132,1,2,일확천금복권방,서울 강남구 강남대로122길 10 영흥빌딩 101-2호,,parsed
1132,2,2,노다지훼밀리,서울 강동구 구천면로 251,,parsed
1132,3,2,공항로또,서울 강서구 공항대로 37 7호,,parsed
1132,4,2,강서스포츠,서울 강서구 곰달래로 156-1,,parsed
1132,5,2,뮤직프라자,서울 관악구 신림로 266,,parsed
1132,6,2,신림마트,서울 관악구 남부순환로 1588,,parsed
1132,7,2,버스토큰판매소,서울 구로구 시흥대로 577 구로디지털단지 6번출구앞 가판점,,parsed
1132,8,2,가로판매소,서울 구로구 새말로 117-24 (신도림역2번출구)(구로동),,parsed
1132,9,2,종합가판점,서울 동대문구 왕산로40길 6 건물 앞쪽 가판점 청량리역 5번출구 앞쪽,,parsed
1132,10,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1132,11,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1132,12,2,잠실매점,서울 송파구 올림픽로 269 잠실역 8번출구 앞 가판,,parsed
1132,13,2,예지행복,서울 양천구 월정로 59 가동 101호,,parsed
1132,14,2,아이비즈마트,서울 용산구 만리재로 148,,parsed
1132,15,2,제이복권방,서울 종로구 종로 225-1 평창빌딩 1층 103호,,parsed
1133,1,1,종합가판점,서울 동대문구 왕산로40길 6 건물 앞쪽 가판점 청량리역 5번출구 앞쪽,자동,parsed
1133,2,1,G마트,서울 영등포구 디지털로 387,자동,parsed
1133,3,1,몽곡사,서울 영등포구 버드나루로 51 조광빌딩105호,자동,parsed
1133,4,1,삼송행운복권점,경기 고양시 덕양구 삼송로 189-7 106호,자동,parsed
1133,5,1,나눔로또한대점,경기 안산시 상록구 중보로 57 한양대프라자106호,자동,parsed
1133,6,1,북부슈퍼,경기 의정부시 가능로125번길 22,자동,parsed
1133,7,1,에이치엑스(HX)복권방,경기 이천시 경충대로 2106 106호 복권방,자동,parsed
1133,8,1,백억만로또,강원 춘천시 퇴계로 15 7B-3L,자동,parsed
1133,9,1,해수로또,충북 청주시 상당구 산성로 22-1,수동,parsed
1133,10,1,로또스튜디오,충북 청주시 청원구 사뜸로 48-1 1층,자동,parsed
1133,11,1,강경복권방,충남 논산시 계백로 126-1,자동,parsed
1133,12,1,신천하명당,충남 예산군 발연로 1 이마트 24 내,자동,parsed
1133,13,1,복권명당울진점,경북 울진군 울진중앙로 79,자동,parsed
1133,1,2,복드림복권방,서울 강동구 상암로 99,,parsed
1133,2,2,로아cafe,서울 강북구 노해로23길 67 1층,,parsed
1133,3,2,오늘의 행운,서울 강서구 곰달래로55길 18 1층,,parsed
1133,4,2,미나식품(로또판매점),서울 강서구 금낭화로 91-12,,parsed
1133,5,2,버스카드판매대,서울 관악구 신림로 145-2,,parsed
1133,6,2,현대,서울 도봉구 도봉로110길 74,,parsed
1133,7,2,복권방 담배,서울 도봉구 도당로 91,,parsed
1133,8,2,드림복권,서울 서초구 매헌로 16 지하1층 120호,,parsed
1133,9,2,복권만화,서울 서초구 사임당로 39 1층 102호,,parsed
1133,10,2,오케이상사,서울 서초구 신반포로 176 센트럴시티내100호매점,,parsed
1133,11,2,가판대20호,서울 송파구 송파대로 365 석촌농협앞가판대20호,,parsed
1133,12,2,나눔로또,서울 양천구 곰달래로 27 1층,,parsed
1133,13,2,신나라,서울 영등포구 선유로 58,,parsed
1133,14,2,행운복권마트,서울 종로구 지봉로 58,,parsed
1133,15,2,예스로또,서울 중랑구 면목로31길 43,,parsed
1134,1,1,복권마을,서울 구로구 구로동로 72,자동,parsed
1134,2,1,정안 복권방,서울 노원구 동일로 1308 정안프라자 102호 일부,자동,parsed
1134,3,1,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),자동,parsed
1134,4,1,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),자동,parsed
1134,5,1,가든파이브 복권,서울 송파구 충민로 52 가든파이브웍스 제지1층 제비에프10777-2호,수동,parsed
1134,6,1,금사랑,서울 양천구 오목로 55 105호,반자동,parsed
1134,7,1,행운복권방,서울 은평구 서오릉로 10,반자동,parsed
1134,8,1,로또생삼겹,인천 남동구 논고개로 77,수동,parsed
1134,9,1,정가네 가람기정떡,인천 남동구 에코중앙로156번길 5-27 1층,자동,parsed
1134,10,1,복권판매점,광주 광산구 단전4길 10 상가 가동 107호,수동,parsed
1134,11,1,행운,광주 광산구 신창로 56 1층 부동산114,자동,parsed
1134,12,1,버스매표소,경기 부천시 부천로 151,자동,parsed
1134,13,1,한빛3단지 천지인,경기 파주시 와석순환로 66 103호,자동,parsed
1134,14,1,아포로또중앙점,경북 김천시 국사길 202,수동,parsed
1134,1,2,포이로또방,서울 강남구 개포로22길 19 1층,,parsed
1134,2,2,드림드림복권방,서울 강남구 삼성로 212 은마상가 내제비블럭1층 122호,,parsed
1134,3,2,역전로또상일동역4번출구,서울 강동구 고덕로 385,,parsed
1134,4,2,대성미니슈퍼,서울 관악구 남부순환로 1413,,parsed
1134,5,2,경남마트,서울 구로구 고척로52길 21 경남상가201호,,parsed
1134,6,2,명당복권방,서울 노원구 동일로184길 37 1층,,parsed
1134,7,2,헬로마트,서울 도봉구 도봉로170길 8,,parsed
1134,8,2,천하명당복권방,서울 동대문구 전농로 105-1,,parsed
1134,9,2,천하명당복권방,서울 동대문구 전농로 105-1,,parsed
1134,10,2,로또복권방,서울 동작구 장승배기로 131-1 1층,,parsed
1134,11,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1134,12,2,오케이상사,서울 서초구 신반포로 176 센트럴시티내100호매점,,parsed
1134,13,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1134,14,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1134,15,2,와이비상사,서울 송파구 풍성로14길 9,,parsed
1135,1,1,로또판매점,서울 영등포구 시흥대로 671 1층 8호(대림동),자동,parsed
1135,2,1,1등다수복권마트,대구 북구 팔달로27길 81 1층,수동,parsed
1135,3,1,챕터원커피(부평남부역점),"인천 부평구 시장로 58 1층 104호(부평동, 길리슈빌)",자동,parsed
1135,4,1,평동로또복권 1호점,광주 광산구 송촌길 1 이마트24,반자동,parsed
1135,5,1,베스토아(용전2호),대전 동구 동서대로 1689 복합터미널서관1층59호,수동,parsed
1135,6,1,대성기획,경기 용인시 기흥구 구성로 75-1,자동,parsed
1135,7,1,좋은터,경기 의정부시 동일로454번길 19 1층(신곡동),수동,parsed
1135,8,1,일등복권,경북 칠곡군 금암중앙길 42,자동,parsed
1135,9,1,로또복권 포항IC점,경북 포항시 북구 새마을로 340 세븐일레븐 옆,자동,parsed
1135,1,2,복권,서울 강북구 도봉로 376 1층,,parsed
1135,2,2,연호유통,서울 강서구 강서로 239 1충5로,,parsed
1135,3,2,신명,서울 강서구 방화동로3길 1,,parsed
1135,4,2,신명,서울 강서구 방화동로3길 1,,parsed
1135,5,2,버스카드판매대,서울 관악구 신림로 145-2,,parsed
1135,6,2,연타,"서울 구로구 디지털로31길 81 1층 105호(구로동, 두산위브상가)",,parsed
1135,7,2,가판점,서울 구로구 경인로3길 지하 64,,parsed
1135,8,2,종합가판점,서울 동대문구 왕산로40길 6 건물 앞쪽 가판점 청량리역 5번출구 앞쪽,,parsed
1135,9,2,153동행복권,서울 동대문구 전농로 12 내제1층 14호,,parsed
1135,10,2,금돼지복권판매점,서울 동작구 성대로29길 2 1층,,parsed
1135,11,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1135,12,2,오케이상사,서울 서초구 신반포로 176 센트럴시티내100호매점,,parsed
1135,13,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1135,14,2,옥수역복권방,서울 성동구 한림말길 49,,parsed
1135,15,2,우리은행금호동지점앞가판,서울 성동구 장터길 46,,parsed
1136,1,1,새시대복권방,서울 금천구 탑골로 6-1,수동,parsed
1136,2,1,오케이상사,서울 서초구 신반포로 176 센트럴시티내100호매점,자동,parsed
1136,3,1,현대슈퍼,서울 중랑구 봉우재로 203-1,자동,parsed
1136,4,1,돈벼락맞는곳,부산 동구 조방로49번길 18-1,자동,parsed
1136,5,1,행운복권방,인천 부평구 경인로 745 102호,자동,parsed
1136,6,1,호반할인마트,광주 광산구 도산로9번길 40,자동,parsed
1136,7,1,차밍플라워 로또,광주 광산구 풍영로 41 동구빌딩1층,자동,parsed
1136,8,1,히든로또,대전 대덕구 대화로 119 1층,자동,parsed
1136,9,1,교통카드충전소,경기 고양시 덕양구 화정로 58 화정역 2번출구,수동,parsed
1136,10,1,성강동인,경기 하남시 신장로 212 1층 2호,자동,parsed
1136,11,1,기원점,경남 창녕군 동포로 9,수동,parsed
1136,12,1,공단로또점,경남 함안군 삼칠로 831 슈퍼 옆 1층,수동,parsed
1136,1,2,로또복권방,서울 강남구 강남대로122길 50 103호,,parsed
1136,2,2,삼성마트,서울 강남구 선릉로 636 102호(키스톤빌딩),,parsed
1136,3,2,차오르다,서울 강서구 강서로54길 11 가동1층,,parsed
1136,4,2,천하명당복권방,서울 광진구 능동로 413,,parsed
1136,5,2,다모아복권,서울 구로구 경인로19길 4,,parsed
1136,6,2,노다지 노원역점 복권방,서울 노원구 상계로 78,,parsed
1136,7,2,행운복권방,서울 동대문구 사가정로2길 134,,parsed
1136,8,2,하나로슈퍼,서울 동대문구 고산자로 484,,parsed
1136,9,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1136,10,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1136,11,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1136,12,2,천하명당,서울 송파구 백제고분로40길 31 1층,,parsed
1136,13,2,로또킹,서울 영등포구 영중로 2 1층(영등포동3가),,parsed
1136,14,2,가로판매대제152호(신),서울 중구 남대문로 114,,parsed
1136,15,2,씨유 망우점 2,서울 중랑구 망우로 410 1층,,parsed
1137,1,1,옥수역복권방,서울 성동구 한림말길 49,수동,parsed
1137,2,1,대왕로또,부산 영도구 남항로 35,자동,parsed
1137,3,1,훼미리마트영도모닝점,부산 영도구 태종로100번길 3,자동,parsed
1137,4,1,소래복권,인천 남동구 앵고개로934번길 5,수동,parsed
1137,5,1,노다지천국,인천 미추홀구 인주대로 185 1층1호,자동,parsed
1137,6,1,굿샷,경기 고양시 일산동구 위시티로 49 104호,자동,parsed
1137,7,1,대박,경기 구리시 안골로103번길 46,자동,parsed
1137,8,1,패밀리복권방,경기 남양주시 늘을1로16번길 29 늘봄타워 107호,자동,parsed
1137,9,1,퍼스트,경기 성남시 수정구 산성대로 523 1층,반자동,parsed
1137,10,1,성원 복권방,강원 인제군 원통로 169,자동,parsed
1137,11,1,로또명당금왕점,충북 음성군 탑골길 55 세븐일레븐 금왕점,수동,parsed
1137,12,1,로또명당해미점,충남 서산시 남문2로 108,자동,parsed
1137,13,1,대산슈퍼,충남 천안시 동남구 복구정3길 1,수동,parsed
1137,14,1,복권명당,경북 경산시 경안로 214,자동,parsed
1137,1,2,대박슈퍼,서울 강동구 올림픽로 800 1층 106호,,parsed
1137,2,2,소리로또복권방,서울 강북구 도봉로 264 1층 101호,,parsed
1137,3,2,또와식품,서울 강서구 양천로 694,,parsed
1137,4,2,대림슈퍼복권방,서울 강서구 가로공원로76길 47,,parsed
1137,5,2,플러스복권,서울 강서구 공항대로41길 34 1층 113B호,,parsed
1137,6,2,다모아,서울 구로구 공원로6나길 39-1,,parsed
1137,7,2,소문난복권방,"서울 구로구 서해안로 2124 1층 101호(항동, 가온주차타워)",,parsed
1137,8,2,미래복권,서울 노원구 동일로191길 7 1층,,parsed
1137,9,2,로또판매점,서울 노원구 상계로 309-1 cu,,parsed
1137,10,2,가판 창동역점,서울 도봉구 마들로11길 73 창동역문화마당앞,,parsed
1137,11,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1137,12,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1137,13,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1137,14,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1137,15,2,농가마트,서울 양천구 중앙로 264 1층,,parsed
1138,1,1,태릉시장복권방,서울 중랑구 중랑역로 47,수동,parsed
1138,2,1,신흥엑스포쇼핑,인천 서구 가석로156번길 20,자동,parsed
1138,3,1,1등 복권방,대전 중구 대종로 49,수동,parsed
1138,4,1,황금도깨비,세종 한누리대로 321 103호,자동,parsed
1138,5,1,광민 노다지 복권방,"경기 광명시 하안로287번길 9 제1층 7호(하안동, 대하빌딩)",자동,parsed
1138,6,1,복권만당,경기 군포시 군포로 489-2,수동,parsed
1138,7,1,행운,경기 남양주시 비룡로 793,자동,parsed
1138,8,1,민복권,경기 동두천시 지행로 96-14 1층(지행동),자동,parsed
1138,9,1,좋은날,경기 부천시 역곡로490번길 27 101호,수동,parsed
1138,10,1,용인로또복권방,경기 용인시 처인구 백옥대로 2076-1,자동,parsed
1138,11,1,중앙로또,강원 양구군 장터길 27 1층 중앙청과,수동,parsed
1138,12,1,그린로또,강원 양양군 양양로 71,수동,parsed
1138,13,1,행운로또,강원 춘천시 금강로 81 신한은행강원영업부지점앞 가판,자동,parsed
1138,14,1,알리바이(나주점),전남 나주시 나주로 142 알리바이,자동,parsed
1138,1,2,복권방,서울 강동구 천호대로176길 10-3,,parsed
1138,2,2,대박슈퍼,서울 강동구 올림픽로 800 1층 106호,,parsed
1138,3,2,소리창고,서울 강서구 강서로 306,,parsed
1138,4,2,행운으뜸,서울 관악구 신림로17길 45 1층,,parsed
1138,5,2,아차산역가로판매점,서울 광진구 천호대로 665,,parsed
1138,6,2,이마트24 뉴가산지웰점,서울 금천구 가산로9길 12-8 110호,,parsed
1138,7,2,스파,서울 노원구 동일로 1493 주공10단지종합상가111,,parsed
1138,8,2,헬로마트,서울 도봉구 도봉로170길 8,,parsed
1138,9,2,민영슈퍼,서울 서대문구 응암로 104,,parsed
1138,10,2,그린마트,서울 송파구 백제고분로19길 26 1층,,parsed
1138,11,2,G마트,서울 영등포구 디지털로 387,,parsed
1138,12,2,오륜,부산 금정구 체육공원로 591 복권판매점,,parsed
1138,13,2,복권방,부산 사상구 백양대로 430 2동 111호,,parsed
1138,14,2,플러스복권마트,부산 해운대구 해운대로 636,,parsed
1138,15,2,LA24시편의점,대구 달서구 달구벌대로 1005 상가 103호,,parsed
1139,1,1,장안평역 3번출구 가판대,서울 동대문구 장한로 6-1 장한평역 3번출구 앞 가판대,자동,parsed
1139,2,1,그랜드마트앞가판점,서울 마포구 신촌로 94,자동,parsed
1139,3,1,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),자동,parsed
1139,4,1,호야식품,서울 양천구 중앙로 234,수동,parsed
1139,5,1,복남이로또방,부산 남구 유엔평화로 14,자동,parsed
1139,6,1,부일카서비스,부산 동구 자성로133번길 35,반자동,parsed
1139,7,1,금두꺼비복권방,경기 고양시 일산서구 강성로 263 재성빌딩1층,자동,parsed
1139,8,1,일등복권,경기 양주시 송랑로 223,자동,parsed
1139,9,1,스피드세븐,경기 화성시 한절이길 15 101호,자동,parsed
1139,10,1,흥양마중물,강원 원주시 치악로 2335 1층,자동,parsed
1139,11,1,태안로또복권방,충남 태안군 독샘로 57,자동,parsed
1139,12,1,알리바이(나주점),전남 나주시 나주로 142 알리바이,수동,parsed
1139,13,1,스포츠복권방,경남 양산시 황산로 675,자동,parsed
1139,1,2,드림드림복권방,서울 강남구 삼성로 212 은마상가 내제비블럭1층 122호,,parsed
1139,2,2,아이지에이마트(강일점),서울 강동구 아리수로93나길 26 106호,,parsed
1139,3,2,가로판매대,서울 강동구 올림픽로 648 천호역 3번 출구 앞(가판점),,parsed
1139,4,2,복권명가,서울 관악구 관악로24길 70,,parsed
1139,5,2,군자로또점,서울 광진구 능동로 295,,parsed
1139,6,2,인더라인25,서울 마포구 월드컵북로54길 17 132호,,parsed
1139,7,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1139,8,2,토마토,서울 성동구 마조로7길 15-1,,parsed
1139,9,2,우리은행금호동지점앞가판,서울 성동구 장터길 46,,parsed
1139,10,2,우일,서울 송파구 마천로 235,,parsed
1139,11,2,가판점(신문),서울 영등포구 양평로 50-2,,parsed
1139,12,2,럭키슈퍼,서울 용산구 후암로 52,,parsed
1139,13,2,평화슈퍼,서울 은평구 연서로 198-1,,parsed
1139,14,2,가판100호,서울 중구 을지로 113-4,,parsed
1139,15,2,복권방,서울 중구 중림로 37 1층 중간지점,,parsed
1140,1,1,신사우리가판,서울 강남구 강남대로 620,수동,parsed
1140,2,1,복권천국(수성점),대구 수성구 수성로 263,수동,parsed
1140,3,1,나눔로또 판교역점,경기 성남시 분당구 대왕판교로606번길 39 107호,자동,parsed
1140,4,1,설레임 복권,경기 수원시 영통구 삼성로168번길 21 1층,수동,parsed
1140,5,1,대박로또판매점,경기 안산시 단원구 석수로 55 102호,자동,parsed
1140,6,1,복주머니 복권판매점,경기 용인시 기흥구 동백5로 21-5,자동,parsed
1140,7,1,주몽동명,경기 용인시 수지구 포은대로 319 중앙빌딩 104호,자동,parsed
1140,8,1,로또판매 행운점,충북 청주시 청원구 충청대로 97,수동,parsed
1140,9,1,썬마트,충북 청주시 흥덕구 진재로23번길 25,자동,parsed
1140,10,1,천하명당복권방,충남 홍성군 조양로 180,자동,parsed
1140,11,1,대광복권방,전남 화순군 칠충로 55 대광그린상가동 1층109호,자동,parsed
1140,12,1,팔팔복권,경북 김천시 시청로 81 (신음동)좌측상가,자동,parsed
1140,1,2,연호유통,서울 강서구 강서로 239 1충5로,,parsed
1140,2,2,만수르유통,서울 마포구 동교로 72-1 1층(합정동),,parsed
1140,3,2,반포신논현복권,서울 서초구 강남대로83길 18 101호,,parsed
1140,4,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1140,5,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1140,6,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1140,7,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1140,8,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1140,9,2,가든파이브 복권,서울 송파구 충민로 52 가든파이브웍스 제지1층 제비에프10777-2호,,parsed
1140,10,2,로또킹,서울 영등포구 영중로 2 1층(영등포동3가),,parsed
1140,11,2,대박,서울 종로구 율곡로 309 1층,,parsed
1140,12,2,대박천억마트,서울 종로구 종로58길 44 1층 101호,,parsed
1140,13,2,플러스 복권방,부산 남구 수영로39번나길 11,,parsed
1140,14,2,명품,부산 사하구 다대로 289 1층 1호,,parsed
1140,15,2,진우복권,부산 연제구 월드컵대로 119 204호(연산동),,parsed
1141,1,1,럭키라쿤복권상암점,서울 마포구 월드컵북로44길 49 1층 좌측(상암동),자동,parsed
1141,2,1,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),자동,parsed
1141,3,1,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),수동,parsed
1141,4,1,프로토베팅샵,부산 중구 국제시장2길 5 4호,수동,parsed
1141,5,1,드림복권방,경기 의정부시 청사로5번길 26,자동,parsed
1141,6,1,이제이,경기 화성시 동탄산척로2나길 4-12 102호,자동,parsed
1141,7,1,동해복권방,강원 강릉시 하평길 40,수동,parsed
1141,8,1,황금알복권,전남 광양시 광포로 39 1층 (광영동),자동,parsed
1141,9,1,평화슈퍼,경북 경주시 안강중앙로 219 1층좌측상가,수동,parsed
1141,10,1,평화슈퍼,경북 경주시 안강중앙로 219 1층좌측상가,수동,parsed
1141,11,1,일화로또,경북 영양군 중앙로 124,자동,parsed
1141,1,2,아셈마트,서울 강남구 영동대로112길 10,,parsed
1141,2,2,몽유호가(夢有好家),서울 강동구 올림픽로 552 1층5호,,parsed
1141,3,2,복권명당,서울 광진구 영화사로 59 1층,,parsed
1141,4,2,달다(DALDAL),서울 구로구 중앙로 65 1층,,parsed
1141,5,2,꽃제비칼국수,서울 노원구 광운로12길 13,,parsed
1141,6,2,성지,서울 도봉구 우이천로4길 36 1층,,parsed
1141,7,2,온라인복권명당,서울 동대문구 왕산로33길 35 1층,,parsed
1141,8,2,썬마트,서울 동작구 여의대방로22아길 15,,parsed
1141,9,2,복돌이네로또,서울 서대문구 거북골로 206 1층 좌측,,parsed
1141,10,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1141,11,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1141,12,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1141,13,2,명지복권방,서울 송파구 거마로 55 101호,,parsed
1141,14,2,잠실매점,서울 송파구 올림픽로 269 잠실역 8번출구 앞 가판,,parsed
1141,15,2,로또킹,서울 영등포구 영중로 2 1층(영등포동3가),,parsed
1142,1,1,복권나라,서울 관악구 은천로 40-1,자동,parsed
1142,2,1,부일카서비스,부산 동구 자성로133번길 35,자동,parsed
1142,3,1,세러데이 845,광주 광산구 첨단중앙로182번길 90 상가동 1층 129호(첨단대라수어썸시티),수동,parsed
1142,4,1,로또명당반곡점,세종 한누리대로 1821 수루배마을5단지 상가 114호,자동,parsed
1142,5,1,이마트24 일산덕이점,경기 고양시 일산서구 미래로 164,자동,parsed
1142,6,1,행운로또,경기 김포시 약암로 911,자동,parsed
1142,7,1,예스복권방,경기 남양주시 별내중앙로 56 메인프라자 1층 105호,자동,parsed
1142,8,1,대길복권,경기 수원시 장안구 서부로 2129-1 1층 (율전동),자동,parsed
1142,9,1,25시슈퍼,경기 시흥시 함송로14번길 13-17 홍익프라자1층107호,자동,parsed
1142,1,2,가로판매대,서울 강동구 올림픽로 648 천호역 3번 출구 앞(가판점),,parsed
1142,2,2,보경식품,서울 강북구 도봉로 211 1층,,parsed
1142,3,2,로또 光복권,서울 구로구 개봉로23가길 37,,parsed
1142,4,2,경남마트,서울 구로구 고척로52길 21 경남상가201호,,parsed
1142,5,2,단지정육점,"서울 노원구 섬밭로 287 제1층 105호(중계동,중계그린아파트A상가)",,parsed
1142,6,2,다올,서울 노원구 한글비석로 418 1층 101호 좌측,,parsed
1142,7,2,가로판매점,"서울 서대문구 신촌로 5 창천동, 동교동로터리",,parsed
1142,8,2,편의점사랑 로또판매점,서울 성북구 보국문로 7-10 1층 편의점사랑 편의점,,parsed
1142,9,2,태성철물,서울 송파구 올림픽로32길 39 방이동 먹자골목 내,,parsed
1142,10,2,제일유통,서울 송파구 중대로9길 27,,parsed
1142,11,2,함께해요(동행복권로또),서울 영등포구 양평로 6 102호,,parsed
1142,12,2,씨스페이스 응암역점,서울 은평구 연서로 9 센터폴리스 1층 107호,,parsed
1142,13,2,해바라기로또,서울 종로구 보문로 3 1층,,parsed
1142,14,2,뉴빅마트,부산 기장군 정관중앙로 48 106호,,parsed
1142,15,2,로또구포점,부산 북구 덕천2길 23-3 1층,,parsed
1143,1,1,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),자동,parsed
1143,2,1,가로판매점,서울 용산구 원효로 166,자동,parsed
1143,3,1,제이복권방,서울 종로구 종로 225-1 평창빌딩 1층 103호,자동,parsed
1143,4,1,전원레코드,부산 북구 효열로 226,수동,parsed
1143,5,1,홀인원복권,대구 수성구 범어로19길 14 우측동1층,자동,parsed
1143,6,1,천하명당복권방,대전 대덕구 계족로 563,자동,parsed
1143,7,1,한꿈복권방,울산 중구 번영로 586,자동,parsed
1143,8,1,우(旴)마트,경기 구리시 안골로 80,수동,parsed
1143,9,1,로또1등판매점,경기 화성시 초록로 20-3 101호,자동,parsed
1143,10,1,꿈꾸는돼지,경기 화성시 동탄지성로 104 109호,자동,parsed
1143,11,1,주택복권방,강원 원주시 우산초교길 29 1층,자동,parsed
1143,1,2,강일코사할인마트,서울 강동구 고덕로97길 29 105호,,parsed
1143,2,2,가로판매점,서울 관악구 과천대로 955,,parsed
1143,3,2,복돼지 복권방 튀김,서울 금천구 시흥대로114길 19 1층 101호(독산동),,parsed
1143,4,2,행운사,서울 노원구 석계로 8-1 1층,,parsed
1143,5,2,스파,서울 노원구 동일로 1493 주공10단지종합상가111,,parsed
1143,6,2,도깨비로또명당,서울 도봉구 도당로 77 1층,,parsed
1143,7,2,종합가판점,서울 동대문구 왕산로40길 6 건물 앞쪽 가판점 청량리역 5번출구 앞쪽,,parsed
1143,8,2,금손복권,서울 마포구 새창로 22 1층(도화동),,parsed
1143,9,2,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),,parsed
1143,10,2,가로판매점,서울 송파구 올림픽로 132 새마을시장신천역3번출구앞가판,,parsed
1143,11,2,금사랑,서울 양천구 오목로 55 105호,,parsed
1143,12,2,지에스(GS)25 신길센트럴점,서울 영등포구 도림로 308 1층,,parsed
1143,13,2,웨이스탑면목점(다올복권방),서울 중랑구 면목로 423,,parsed
1143,14,2,부일카서비스,부산 동구 자성로133번길 35,,parsed
1143,15,2,광땡복권,부산 동구 초량중로 72,,parsed
1144,1,1,하이로또,서울 금천구 금하로 686,자동,parsed
1144,2,1,토큰판매소,서울 송파구 바람드리길 62,자동,parsed
1144,3,1,부일카서비스,부산 동구 자성로133번길 35,자동,parsed
1144,4,1,노다지복권방,부산 북구 덕천로 287,수동,parsed
1144,5,1,영화유통(1등복권방),울산 남구 신정로 19 삼성아파트 상가 204-101,자동,parsed
1144,6,1,일등복권방,울산 중구 북부순환도로 879,수동,parsed
1144,7,1,광명로또명당,경기 광명시 양지로 19 B동 1층 145호 (유플레닛 어반브릭스),자동,parsed
1144,8,1,대운,경기 김포시 대명항로 209,자동,parsed
1144,9,1,패밀리복권방,경기 남양주시 늘을1로16번길 29 늘봄타워 107호,자동,parsed
1144,10,1,한양복권방,경기 남양주시 진벌로 85,반자동,parsed
1144,11,1,송추장흥로또,경기 양주시 호국로 511,자동,parsed
1144,12,1,경서로또,경기 양평군 경강로 1039 1층,자동,parsed
1144,13,1,행복로또판매점,경기 의정부시 오목로 219 106호,자동,parsed
1144,14,1,동남운천복권,충북 청주시 상당구 중고개로125번길 17,수동,parsed
